machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg	turn	turns	final_predict
0.668649185	1	0	0	0	0.00291	0.011229	4	7	0
0.942725994	1	0	0	0	0.00291	0.011229	5	7	0
0.660956208	1	0	0	0	0.00291	0.011229	6	7	0
0.931278604	1	0	0	0	0.00291	0.011229	7	7	0
0.954962246	1	0	0	0	0.008419	0.011275	1	8	0
0.937264039	1	0	0	0	0.008419	0.011275	2	8	0
0.894835562	1	0	0	0	0.008419	0.011275	3	8	0
0.952003522	1	0	0	0	0.008419	0.011275	4	8	0
0.965962577	1	0	0	0	0.008419	0.011275	5	8	0
0.94966952	1	0	0	0	0.008419	0.011275	6	8	0
0.062096113	1	0	0	0	0.008419	0.011275	7	8	0
0.886194997	1	0	0	0	0.008419	0.011275	8	8	0
0.859264757	1	0	0	0	0.005191	0.006322	1	9	0
0.594027033	1	0	0	0	0.005191	0.006322	2	9	0
0.951564285	1	0	0	0	0.005191	0.006322	3	9	0
0.956040365	1	0	0	0	0.005191	0.006322	4	9	0
0.937272985	1	0	0	0	0.005191	0.006322	5	9	0
0.958954308	1	0	0	0	0.005191	0.006322	6	9	0
0.454024474	1	0	0	0	0.005191	0.006322	7	9	0
0.918102305	1	0	0	0	0.005191	0.006322	8	9	0
0.05859696	1	0	0	0	0.005191	0.006322	9	9	0
0.397785723	1	0	1	1	0.010283	0.01405	1	6	1
0.590957331	1	0	0	0	0.010283	0.01405	2	6	0
0.192121017	1	0	1	1	0.010283	0.01405	3	6	1
0.529805972	1	0	0	0	0.010283	0.01405	4	6	0
0.771539814	1	0	1	1	0.010283	0.01405	5	6	1
0.577487431	1	0	0	0	0.010283	0.01405	6	6	0
0.228526257	1	0	0	1	0.007616	0.011088	1	8	0
0.677405994	1	0	0	0	0.007616	0.011088	2	8	0
0.53977046	1	0	0	0	0.007616	0.011088	3	8	0
0.617065352	1	0	0	0	0.007616	0.011088	4	8	0
0.279694368	1	0	0	0	0.007616	0.011088	5	8	0
0.066950785	1	0	0	0	0.007616	0.011088	6	8	0
0.059247883	1	0	0	0	0.007616	0.011088	7	8	0
0.491179344	1	0	0	0	0.007616	0.011088	8	8	0
0.683224705	1	0	1	1	0.027876	0.019025	1	4	1
0.454483775	1	0	0	0	0.027876	0.019025	2	4	0
0.744714929	1	0	1	1	0.027876	0.019025	3	4	1
0.497429088	1	0	0	0	0.027876	0.019025	4	4	0
0.141828677	1	0	0	0	0.013368	0.03414	1	5	0
0.627989746	1	0	1	1	0.013368	0.03414	2	5	1
0.202412855	1	0	1	1	0.013368	0.03414	3	5	1
0.399903825	1	0	0	0	0.013368	0.03414	4	5	0
0.16302474	1	0	1	1	0.013368	0.03414	5	5	1
0.439261195	1	0	0	0	0.020646	0.034225	1	4	0
0.838348221	1	0	0	0	0.020646	0.034225	2	4	0
0.947381295	1	0	0	0	0.020646	0.034225	3	4	0
0.949654773	1	0	0	0	0.020646	0.034225	4	4	0
0.939670758	1	0	0	0	0.004981	0.047375	1	4	0
0.888822241	1	0	0	0	0.004981	0.047375	2	4	0
0.770145296	1	0	0	0	0.004981	0.047375	3	4	0
0.209208777	1	0	0	0	0.004981	0.047375	4	4	0
0.471381923	1	0	1	1	0.017031	0.0185	1	4	1
0.34496285	1	0	0	1	0.017031	0.0185	2	4	0
0.65010177	1	0	0	0	0.017031	0.0185	3	4	0
0.885104993	1	0	0	0	0.017031	0.0185	4	4	0
0.810045648	1	0	1	1	0.031089	0.02255	1	4	1
0.224178752	1	0	1	1	0.031089	0.02255	2	4	1
0.64417438	1	0	1	1	0.031089	0.02255	3	4	1
0.456317377	1	0	1	1	0.031089	0.02255	4	4	1
0.312381977	1	0	0	0	0.017427	0.025567	1	6	0
0.50266612	1	0	0	0	0.017427	0.025567	2	6	0
0.699408777	1	0	0	0	0.017427	0.025567	3	6	0
0.459624244	1	0	0	1	0.017427	0.025567	4	6	0
0.364295397	1	0	0	0	0.017427	0.025567	5	6	0
0.651479111	1	0	1	1	0.017427	0.025567	6	6	1
0.267152211	1	0	1	1	0.011354	0.013067	1	6	1
0.310481384	1	0	0	0	0.011354	0.013067	2	6	0
0.5019946	1	0	0	0	0.011354	0.013067	3	6	0
0.94605796	1	0	0	0	0.011354	0.013067	4	6	0
0.978088847	1	0	0	0	0.011354	0.013067	5	6	0
0.971237385	1	0	0	0	0.011354	0.013067	6	6	0
0.369504007	1	0	0	0	0.010561	0.022033	1	3	0
0.886535831	1	0	0	0	0.010561	0.022033	2	3	0
0.23372472	1	0	1	1	0.010561	0.022033	3	3	1
0.73884538	1	0	1	1	0.026386	0.025814	1	7	1
0.299124935	1	0	0	0	0.026386	0.025814	2	7	0
0.591207608	1	0	0	0	0.026386	0.025814	3	7	0
0.481456035	1	0	1	0	0.026386	0.025814	4	7	1
0.645666688	1	0	0	0	0.026386	0.025814	5	7	0
0.483294416	1	0	1	1	0.026386	0.025814	6	7	1
0.387652084	1	0	1	0	0.026386	0.025814	7	7	1
0.678286436	1	0	1	1	0.094109	0.074	1	3	1
0.248947581	1	0	0	0	0.094109	0.074	2	3	0
0.393421466	1	0	0	0	0.094109	0.074	3	3	0
0.57134317	1	0	0	0	0.02982	0.01352	1	5	0
0.76630682	1	0	0	0	0.02982	0.01352	2	5	0
0.753789619	1	0	1	0	0.02982	0.01352	3	5	1
0.628206132	1	0	1	0	0.02982	0.01352	4	5	1
0.180348193	1	0	0	1	0.02982	0.01352	5	5	0
0.980086361	1	0	0	0	0.012425	0.0124	1	6	0
0.932481171	1	0	0	0	0.012425	0.0124	2	6	0
0.986970667	1	0	0	0	0.012425	0.0124	3	6	0
0.177307041	1	0	0	0	0.012425	0.0124	4	6	0
0.107864489	1	0	0	0	0.012425	0.0124	5	6	0
0.732866898	1	0	0	0	0.012425	0.0124	6	6	0
0.7885688	1	0	0	0	0.007787	0.0133	1	6	0
0.91065439	1	0	0	0	0.007787	0.0133	2	6	0
0.71341872	1	0	1	1	0.007787	0.0133	3	6	1
0.452365162	1	0	1	1	0.007787	0.0133	4	6	1
0.83406583	1	0	0	0	0.007787	0.0133	5	6	0
0.961284298	1	0	0	0	0.007787	0.0133	6	6	0
0.578758011	1	0	0	0	0.018638	0.0195	1	4	0
0.711242188	1	0	0	0	0.018638	0.0195	2	4	0
0.133470819	1	0	0	1	0.018638	0.0195	3	4	0
0.561532959	1	0	1	1	0.018638	0.0195	4	4	1
0.626480851	1	0	0	0	0.00986	0.012029	1	7	0
0.945016903	1	0	0	0	0.00986	0.012029	2	7	0
0.922408824	1	0	0	0	0.00986	0.012029	3	7	0
0.421092339	1	0	0	0	0.00986	0.012029	4	7	0
0.449440432	1	0	1	0	0.00986	0.012029	5	7	1
0.537758275	1	0	1	0	0.00986	0.012029	6	7	1
0.666664554	1	0	0	0	0.00986	0.012029	7	7	0
0.850990867	1	0	1	1	0.023503	0.025914	1	7	1
0.331629769	1	0	1	0	0.023503	0.025914	2	7	1
0.208100066	1	0	0	0	0.023503	0.025914	3	7	0
0.108012372	1	0	0	0	0.023503	0.025914	4	7	0
0.593262016	1	0	0	0	0.023503	0.025914	5	7	0
0.597605826	1	0	0	0	0.023503	0.025914	6	7	0
0.92258255	1	0	0	0	0.023503	0.025914	7	7	0
0.747950869	1	0	0	1	0.041988	0.0348	1	3	1
0.798162319	1	0	0	0	0.041988	0.0348	2	3	0
0.096530933	1	0	1	0	0.041988	0.0348	3	3	1
0.244220126	1	0	0	1	0.006454	0.0098	1	7	0
0.567987791	1	0	0	0	0.006454	0.0098	2	7	0
0.664577046	1	0	0	0	0.006454	0.0098	3	7	0
0.855200132	1	0	0	0	0.006454	0.0098	4	7	0
0.321184766	1	0	1	0	0.006454	0.0098	5	7	1
0.25839213	1	0	1	1	0.006454	0.0098	6	7	1
0.386702401	1	0	0	0	0.006454	0.0098	7	7	0
0.47733293	1	0	0	0	0.012211	0.011225	1	4	0
0.11148991	1	0	1	0	0.012211	0.011225	2	4	1
0.72911816	1	0	0	0	0.012211	0.011225	3	4	0
0.698885245	1	0	1	1	0.012211	0.011225	4	4	1
0.847315919	1	0	1	1	0.005281	0.010967	1	6	1
0.666505191	1	0	0	0	0.005281	0.010967	2	6	0
0.724456878	1	0	0	0	0.005281	0.010967	3	6	0
0.9302194	1	0	0	0	0.005281	0.010967	4	6	0
0.279360154	1	0	1	1	0.005281	0.010967	5	6	1
0.960369912	1	0	0	0	0.005281	0.010967	6	6	0
0.83094915	1	0	1	1	0.011997	0.023867	1	3	1
0.179578896	1	0	0	0	0.011997	0.023867	2	3	0
0.446095021	1	0	0	0	0.011997	0.023867	3	3	0
0.658167326	1	0	0	1	0.018423	0.027733	1	3	0
0.11668883	1	0	1	0	0.018423	0.027733	2	3	1
0.260646756	1	0	0	0	0.018423	0.027733	3	3	0
0.303455326	1	0	1	0	0.002782	0.012071	1	7	1
0.360732144	1	0	0	0	0.002782	0.012071	2	7	0
0.248312036	1	0	1	1	0.002782	0.012071	3	7	1
0.273771681	1	0	0	0	0.002782	0.012071	4	7	0
0.653965882	1	0	0	0	0.002782	0.012071	5	7	0
0.798886441	1	0	0	0	0.002782	0.012071	6	7	0
0.195267256	1	0	0	0	0.002782	0.012071	7	7	0
0.400975401	1	0	1	1	0.006427	0.01454	1	5	1
0.377299452	1	0	0	0	0.006427	0.01454	2	5	0
0.892444767	1	0	0	0	0.006427	0.01454	3	5	0
0.850768935	1	0	0	0	0.006427	0.01454	4	5	0
0.376290319	1	0	1	1	0.006427	0.01454	5	5	1
0.878389124	1	0	1	1	0.004981	0.015825	1	4	1
0.623667866	1	0	0	0	0.004981	0.015825	2	4	0
0.615184543	1	0	1	1	0.004981	0.015825	3	4	1
0.413404371	1	0	0	0	0.004981	0.015825	4	4	0
0.434659287	1	0	0	0	0.00903	0.012567	1	6	0
0.336749458	1	0	0	0	0.00903	0.012567	2	6	0
0.066957139	1	0	1	0	0.00903	0.012567	3	6	1
0.081530919	1	0	0	0	0.00903	0.012567	4	6	0
0.945040468	1	0	0	0	0.00903	0.012567	5	6	0
0.958397217	1	0	0	0	0.00903	0.012567	6	6	0
0.902229623	1	0	0	0	0.008114	0.0166	1	8	0
0.090481482	1	0	0	1	0.008114	0.0166	2	8	0
0.840434732	1	0	0	0	0.008114	0.0166	3	8	0
0.261850769	1	0	0	0	0.008114	0.0166	4	8	0
0.584120744	1	0	1	0	0.008114	0.0166	5	8	1
0.179409233	1	0	1	1	0.008114	0.0166	6	8	1
0.591241678	1	0	0	0	0.008114	0.0166	7	8	0
0.344940128	1	0	0	0	0.008114	0.0166	8	8	0
0.394150776	1	0	0	0	0.012704	0.020433	1	3	0
0.593138692	1	0	0	0	0.012704	0.020433	2	3	0
0.945932796	1	0	0	0	0.012704	0.020433	3	3	0
0.673176307	1	0	0	0	0.00908	0.011071	1	7	0
0.860345917	1	0	0	0	0.00908	0.011071	2	7	0
0.829508728	1	0	1	1	0.00908	0.011071	3	7	1
0.48116085	1	0	0	1	0.00908	0.011071	4	7	0
0.45737745	1	0	1	0	0.00908	0.011071	5	7	1
0.440562421	1	0	1	1	0.00908	0.011071	6	7	1
0.127019641	1	0	1	1	0.00908	0.011071	7	7	1
0.231315446	1	0	1	1	0.002506	0.00959	1	10	1
0.168942724	1	0	1	1	0.002506	0.00959	2	10	1
0.13178471	1	0	1	1	0.002506	0.00959	3	10	1
0.535562319	1	0	0	1	0.002506	0.00959	4	10	0
0.435676549	1	0	0	0	0.002506	0.00959	5	10	0
0.768505332	1	0	0	0	0.002506	0.00959	6	10	0
0.549070634	1	0	0	1	0.002506	0.00959	7	10	0
0.118403435	1	0	0	0	0.002506	0.00959	8	10	0
0.664960461	1	0	1	1	0.002506	0.00959	9	10	1
0.435085745	1	0	0	0	0.002506	0.00959	10	10	0
0.94302445	1	0	0	0	0.021144	0.056143	1	7	0
0.956259383	1	0	0	0	0.021144	0.056143	2	7	0
0.952510594	1	0	0	0	0.021144	0.056143	3	7	0
0.959285455	1	0	0	0	0.021144	0.056143	4	7	0
0.954261051	1	0	0	0	0.021144	0.056143	5	7	0
0.486701936	1	0	1	1	0.021144	0.056143	6	7	1
0.090162852	1	0	0	0	0.021144	0.056143	7	7	0
0.359404464	1	0	0	1	0.016195	0.01582	1	5	0
0.812129169	1	0	0	0	0.016195	0.01582	2	5	0
0.585634036	1	0	0	0	0.016195	0.01582	3	5	0
0.213590478	1	0	1	1	0.016195	0.01582	4	5	1
0.334659676	1	0	0	0	0.016195	0.01582	5	5	0
0.694546087	1	0	0	0	0.001591	0.020713	1	8	0
0.750199989	1	0	0	0	0.001591	0.020713	2	8	0
0.964810055	1	0	0	0	0.001591	0.020713	3	8	0
0.864142195	1	0	0	0	0.001591	0.020713	4	8	0
0.335789884	1	0	0	0	0.001591	0.020713	5	8	0
0.877955561	1	0	0	0	0.001591	0.020713	6	8	0
0.36433343	1	0	1	1	0.001591	0.020713	7	8	1
0.505280866	1	0	0	0	0.001591	0.020713	8	8	0
0.794323281	1	0	0	0	0.012211	0.0178	1	4	0
0.511313816	1	0	0	0	0.012211	0.0178	2	4	0
0.122188701	1	0	0	0	0.012211	0.0178	3	4	0
0.272342625	1	0	1	1	0.012211	0.0178	4	4	1
0.406660539	1	0	1	1	0.030688	0.017625	1	4	1
0.609448056	1	0	0	0	0.030688	0.017625	2	4	0
0.503474869	1	0	0	0	0.030688	0.017625	3	4	0
0.715704568	1	0	0	0	0.030688	0.017625	4	4	0
0.058742035	1	0	0	0	0.029483	0.0187	1	4	0
0.146650671	1	0	0	0	0.029483	0.0187	2	4	0
0.915037127	1	0	1	1	0.029483	0.0187	3	4	1
0.774744546	1	0	0	1	0.029483	0.0187	4	4	1
0.799456721	1	0	0	0	0.011707	0.016283	1	6	0
0.836503373	1	0	0	0	0.011707	0.016283	2	6	0
0.909380232	1	0	0	0	0.011707	0.016283	3	6	0
0.149173352	1	0	0	0	0.011707	0.016283	4	6	0
0.066512747	1	0	1	0	0.011707	0.016283	5	6	1
0.471030789	1	0	0	0	0.011707	0.016283	6	6	0
0.948371157	1	0	0	0	0.008141	0.010717	1	6	0
0.722639584	1	0	1	0	0.008141	0.010717	2	6	1
0.889187433	1	0	0	0	0.008141	0.010717	3	6	0
0.90502124	1	0	0	0	0.008141	0.010717	4	6	0
0.702272803	1	0	0	0	0.008141	0.010717	5	6	0
0.908651841	1	0	0	0	0.008141	0.010717	6	6	0
0.989547866	1	0	0	0	0.009209	0.011957	1	7	0
0.977733828	1	0	0	0	0.009209	0.011957	2	7	0
0.494767032	1	0	0	0	0.009209	0.011957	3	7	0
0.29996548	1	0	0	0	0.009209	0.011957	4	7	0
0.233653154	1	0	0	1	0.009209	0.011957	5	7	0
0.278288272	1	0	0	0	0.009209	0.011957	6	7	0
0.215348552	1	0	0	0	0.009209	0.011957	7	7	0
0.18383634	1	0	1	1	0.010524	0.01705	1	8	1
0.627177547	1	0	0	0	0.010524	0.01705	2	8	0
0.084216914	1	0	1	1	0.010524	0.01705	3	8	1
0.659262748	1	0	0	0	0.010524	0.01705	4	8	0
0.718773836	1	0	0	0	0.010524	0.01705	5	8	0
0.27687438	1	0	0	0	0.010524	0.01705	6	8	0
0.253685133	1	0	0	0	0.010524	0.01705	7	8	0
0.638335962	1	0	0	0	0.010524	0.01705	8	8	0
0.698148292	1	0	1	1	0.008596	0.01825	1	4	1
0.626904113	1	0	0	0	0.008596	0.01825	2	4	0
0.932773059	1	0	0	0	0.008596	0.01825	3	4	0
0.883361565	1	0	0	0	0.008596	0.01825	4	4	0
0.636112198	1	0	1	1	0.022654	0.026075	1	4	1
0.512770647	1	0	0	0	0.022654	0.026075	2	4	0
0.49525864	1	0	1	1	0.022654	0.026075	3	4	1
0.75022059	1	0	0	0	0.022654	0.026075	4	4	0
0.456789458	1	0	0	0	0.013817	0.01085	1	4	0
0.332623031	1	0	0	0	0.013817	0.01085	2	4	0
0.862120809	1	0	0	0	0.013817	0.01085	3	4	0
0.85111327	1	0	0	0	0.013817	0.01085	4	4	0
0.509942583	1	0	1	1	0.006059	0.009986	1	7	1
0.602945709	1	0	1	0	0.006059	0.009986	2	7	1
0.554180969	1	0	0	0	0.006059	0.009986	3	7	0
0.426093535	1	0	1	0	0.006059	0.009986	4	7	1
0.179086635	1	0	0	0	0.006059	0.009986	5	7	0
0.183007144	1	0	1	0	0.006059	0.009986	6	7	1
0.686969532	1	0	0	0	0.006059	0.009986	7	7	0
0.878430146	1	0	0	0	0.003896	0.0144	1	8	0
0.585545652	1	0	0	0	0.003896	0.0144	2	8	0
0.765299731	1	0	0	0	0.003896	0.0144	3	8	0
0.505947096	1	0	0	0	0.003896	0.0144	4	8	0
0.919121816	1	0	0	0	0.003896	0.0144	5	8	0
0.833366986	1	0	0	0	0.003896	0.0144	6	8	0
0.585562904	1	0	0	0	0.003896	0.0144	7	8	0
0.887123287	1	0	0	0	0.003896	0.0144	8	8	0
0.842091641	1	0	0	0	0.006352	0.011217	1	6	0
0.855430498	1	0	0	0	0.006352	0.011217	2	6	0
0.949792767	1	0	0	0	0.006352	0.011217	3	6	0
0.537439448	1	0	0	1	0.006352	0.011217	4	6	0
0.406020814	1	0	0	0	0.006352	0.011217	5	6	0
0.468277486	1	0	1	1	0.006352	0.011217	6	6	1
0.700457067	1	0	1	1	0.002828	0.00828	1	10	1
0.284202268	1	0	1	1	0.002828	0.00828	2	10	1
0.313648263	1	0	0	1	0.002828	0.00828	3	10	0
0.296130812	1	0	0	1	0.002828	0.00828	4	10	0
0.519318106	1	0	0	0	0.002828	0.00828	5	10	0
0.480536538	1	0	0	0	0.002828	0.00828	6	10	0
0.169968533	1	0	0	1	0.002828	0.00828	7	10	0
0.528541117	1	0	1	0	0.002828	0.00828	8	10	1
0.916943036	1	0	0	0	0.002828	0.00828	9	10	0
0.174338909	1	0	0	0	0.002828	0.00828	10	10	0
0.756296607	1	0	0	0	0.009147	0.032067	1	3	0
0.488100185	1	0	1	0	0.009147	0.032067	2	3	1
0.898444975	1	0	0	0	0.009147	0.032067	3	3	0
0.921868167	1	0	0	0	0.035909	0.01815	1	4	0
0.956184647	1	0	0	0	0.035909	0.01815	2	4	0
0.951040447	1	0	0	0	0.035909	0.01815	3	4	0
0.756497708	1	0	0	0	0.035909	0.01815	4	4	0
0.562862991	1	0	0	1	0.015938	0.01798	1	5	0
0.397790937	1	0	0	0	0.015938	0.01798	2	5	0
0.643234946	1	0	0	0	0.015938	0.01798	3	5	0
0.181145658	1	0	1	0	0.015938	0.01798	4	5	1
0.483182159	1	0	1	1	0.015938	0.01798	5	5	1
0.076625243	1	0	1	0	0.04985	0.034367	1	3	1
0.337842427	1	0	0	0	0.04985	0.034367	2	3	0
0.263911169	1	0	0	0	0.04985	0.034367	3	3	0
0.126356032	1	0	0	1	0.00908	0.011629	1	7	0
0.71659871	1	0	0	0	0.00908	0.011629	2	7	0
0.761269049	1	0	0	0	0.00908	0.011629	3	7	0
0.949929612	1	0	0	0	0.00908	0.011629	4	7	0
0.931638275	1	0	0	0	0.00908	0.011629	5	7	0
0.959529138	1	0	0	0	0.00908	0.011629	6	7	0
0.248548549	1	0	0	1	0.00908	0.011629	7	7	0
0.415290726	1	0	1	1	0.00437	0.01714	1	5	1
0.293377432	1	0	0	0	0.00437	0.01714	2	5	0
0.887622052	1	0	0	0	0.00437	0.01714	3	5	0
0.753438255	1	0	0	0	0.00437	0.01714	4	5	0
0.651653145	1	0	1	1	0.00437	0.01714	5	5	1
0.515558455	1	0	1	1	0.022001	0.026233	1	3	1
0.673070363	1	0	0	0	0.022001	0.026233	2	3	0
0.846110157	1	0	0	0	0.022001	0.026233	3	3	0
0.60109759	1	0	0	0	0.025707	0.03288	1	5	0
0.802730566	1	0	0	0	0.025707	0.03288	2	5	0
0.448427209	1	0	0	0	0.025707	0.03288	3	5	0
0.482065753	1	0	1	1	0.025707	0.03288	4	5	1
0.438691273	1	0	1	1	0.025707	0.03288	5	5	1
0.487522109	1	0	0	0	0.032294	0.030375	1	4	0
0.216147256	1	0	1	1	0.032294	0.030375	2	4	1
0.876317284	1	0	0	0	0.032294	0.030375	3	4	0
0.241526785	1	0	0	0	0.032294	0.030375	4	4	0
0.54972204	1	0	1	1	0.026671	0.01975	1	4	1
0.4382801	1	0	0	0	0.026671	0.01975	2	4	0
0.415196234	1	0	1	1	0.026671	0.01975	3	4	1
0.670132649	1	0	0	0	0.026671	0.01975	4	4	0
0.432826171	1	0	0	1	0.036311	0.019275	1	4	0
0.325365073	1	0	0	0	0.036311	0.019275	2	4	0
0.676874666	1	0	0	0	0.036311	0.019275	3	4	0
0.686794502	1	0	0	0	0.036311	0.019275	4	4	0
0.120672971	1	0	1	0	0.011834	0.0252	1	7	1
0.084280684	1	0	0	0	0.011834	0.0252	2	7	0
0.47448199	1	0	0	0	0.011834	0.0252	3	7	0
0.449112838	1	0	0	0	0.011834	0.0252	4	7	0
0.730486735	1	0	0	0	0.011834	0.0252	5	7	0
0.133414831	1	0	1	1	0.011834	0.0252	6	7	1
0.37990561	1	0	0	0	0.011834	0.0252	7	7	0
0.442830838	1	0	0	0	0.114117	0.071633	1	3	0
0.112783491	1	0	0	0	0.114117	0.071633	2	3	0
0.595196194	1	0	1	1	0.114117	0.071633	3	3	1
0.788987283	1	0	1	1	0.041076	0.043914	1	7	1
0.473816451	1	0	0	0	0.041076	0.043914	2	7	0
0.099727213	1	0	1	1	0.041076	0.043914	3	7	1
0.753576199	1	0	0	0	0.041076	0.043914	4	7	0
0.133199568	1	0	1	1	0.041076	0.043914	5	7	1
0.40860195	1	0	0	0	0.041076	0.043914	6	7	0
0.365221438	1	0	0	0	0.041076	0.043914	7	7	0
0.939016004	1	0	0	0	0.013014	0.02015	1	4	0
0.570270062	1	0	1	1	0.013014	0.02015	2	4	1
0.248973294	1	0	1	0	0.013014	0.02015	3	4	1
0.82447732	1	0	1	1	0.013014	0.02015	4	4	1
0.601814222	1	0	1	0	0.034704	0.03555	1	4	1
0.083905509	1	0	0	0	0.034704	0.03555	2	4	0
0.869803972	1	0	0	0	0.034704	0.03555	3	4	0
0.934952095	1	0	0	0	0.034704	0.03555	4	4	0
0.787990086	1	0	1	1	0.041131	0.053225	1	4	1
0.278485309	1	0	0	0	0.041131	0.053225	2	4	0
0.149128968	1	0	0	1	0.041131	0.053225	3	4	0
0.301462925	1	0	0	0	0.041131	0.053225	4	4	0
0.75632025	1	0	0	0	0.007005	0.01006	1	10	0
0.497114785	1	0	0	0	0.007005	0.01006	2	10	0
0.652447171	1	0	0	0	0.007005	0.01006	3	10	0
0.545831627	1	0	0	0	0.007005	0.01006	4	10	0
0.175063813	1	0	0	1	0.007005	0.01006	5	10	0
0.399389316	1	0	0	1	0.007005	0.01006	6	10	0
0.133752437	1	0	1	0	0.007005	0.01006	7	10	1
0.187533575	1	0	1	1	0.007005	0.01006	8	10	1
0.356589103	1	0	1	1	0.007005	0.01006	9	10	1
0.104070325	1	0	0	0	0.007005	0.01006	10	10	0
0.958285344	1	0	0	0	0.009769	0.01436	1	5	0
0.097324221	1	0	1	1	0.009769	0.01436	2	5	1
0.718656544	1	0	0	0	0.009769	0.01436	3	5	0
0.94683274	1	0	0	0	0.009769	0.01436	4	5	0
0.942147867	1	0	0	0	0.009769	0.01436	5	5	0
0.8271747	1	0	1	1	0.004392	0.015833	1	6	1
0.398628108	1	0	0	0	0.004392	0.015833	2	6	0
0.771069854	1	0	0	0	0.004392	0.015833	3	6	0
0.690189983	1	0	0	0	0.004392	0.015833	4	6	0
0.420014604	1	0	1	1	0.004392	0.015833	5	6	1
0.334065881	1	0	0	0	0.004392	0.015833	6	6	0
0.133525434	1	0	0	0	0.044837	0.021967	1	3	0
0.71113213	1	0	0	1	0.044837	0.021967	2	3	0
0.635438837	1	0	1	1	0.044837	0.021967	3	3	1
0.758151806	1	0	1	0	0.019741	0.011683	1	6	1
0.861350016	1	0	0	0	0.019741	0.011683	2	6	0
0.830363943	1	0	1	0	0.019741	0.011683	3	6	0
0.615290819	1	0	1	0	0.019741	0.011683	4	6	1
0.38675398	1	0	0	0	0.019741	0.011683	5	6	0
0.197111989	1	0	0	0	0.019741	0.011683	6	6	0
0.136714933	1	0	0	0	0.068402	0.036833	1	3	0
0.365435651	1	0	1	1	0.068402	0.036833	2	3	1
0.287891401	1	0	0	1	0.068402	0.036833	3	3	0
0.883975322	1	0	0	0	0.003957	0.008129	1	7	0
0.945291257	1	0	0	0	0.003957	0.008129	2	7	0
0.137416767	1	0	1	0	0.003957	0.008129	3	7	1
0.832060367	1	0	0	0	0.003957	0.008129	4	7	0
0.826777814	1	0	0	0	0.003957	0.008129	5	7	0
0.970270731	1	0	0	0	0.003957	0.008129	6	7	0
0.979763904	1	0	0	0	0.003957	0.008129	7	7	0
0.794042665	1	0	1	1	0.004756	0.00695	1	10	1
0.116532113	1	0	0	0	0.004756	0.00695	2	10	0
0.668044963	1	0	0	1	0.004756	0.00695	3	10	0
0.275952199	1	0	0	1	0.004756	0.00695	4	10	0
0.402425638	1	0	0	0	0.004756	0.00695	5	10	0
0.307460858	1	0	0	0	0.004756	0.00695	6	10	0
0.435814569	1	0	0	1	0.004756	0.00695	7	10	0
0.797330644	1	0	1	1	0.004756	0.00695	8	10	1
0.880270777	1	0	1	1	0.004756	0.00695	9	10	1
0.261360917	1	0	1	0	0.004756	0.00695	10	10	1
0.908577438	1	0	0	0	0.006009	0.012925	1	8	0
0.953192364	1	0	0	0	0.006009	0.012925	2	8	0
0.832201915	1	0	0	0	0.006009	0.012925	3	8	0
0.750584989	1	0	0	0	0.006009	0.012925	4	8	0
0.913373776	1	0	0	0	0.006009	0.012925	5	8	0
0.481874799	1	0	0	0	0.006009	0.012925	6	8	0
0.842111271	1	0	0	0	0.006009	0.012925	7	8	0
0.371866508	1	0	1	0	0.006009	0.012925	8	8	1
0.922098278	1	0	0	0	0.014139	0.01736	1	5	0
0.275750357	1	0	1	0	0.014139	0.01736	2	5	1
0.725837364	1	0	0	0	0.014139	0.01736	3	5	0
0.099842255	1	0	0	1	0.014139	0.01736	4	5	0
0.720901625	1	0	0	0	0.014139	0.01736	5	5	0
0.338760851	1	0	0	0	0.006684	0.02052	1	10	0
0.849683685	1	0	0	0	0.006684	0.02052	2	10	0
0.374839392	1	0	1	0	0.006684	0.02052	3	10	1
0.83549861	1	0	0	0	0.006684	0.02052	4	10	0
0.796682204	1	0	0	0	0.006684	0.02052	5	10	0
0.080121914	1	0	1	1	0.006684	0.02052	6	10	1
0.858391752	1	0	0	0	0.006684	0.02052	7	10	0
0.88177796	1	0	0	0	0.006684	0.02052	8	10	0
0.944098862	1	0	0	0	0.006684	0.02052	9	10	0
0.393118051	1	0	0	0	0.006684	0.02052	10	10	0
0.643613327	1	0	0	0	0.035508	0.028325	1	4	0
0.819714389	1	0	1	1	0.035508	0.028325	2	4	1
0.525840441	1	0	0	0	0.035508	0.028325	3	4	0
0.541645288	1	0	0	0	0.035508	0.028325	4	4	0
0.581238545	1	0	1	1	0.014219	0.0135	1	4	1
0.657750146	1	0	0	0	0.014219	0.0135	2	4	0
0.563965595	1	0	0	0	0.014219	0.0135	3	4	0
0.105736313	1	0	1	0	0.014219	0.0135	4	4	1
0.136591159	1	0	1	1	0.017834	0.017075	1	4	1
0.424070743	1	0	0	0	0.017834	0.017075	2	4	0
0.889152213	1	0	0	0	0.017834	0.017075	3	4	0
0.198924785	1	0	0	1	0.017834	0.017075	4	4	0
0.904944178	1	0	0	0	0.021851	0.01612	1	5	0
0.839572334	1	0	0	0	0.021851	0.01612	2	5	0
0.721736853	1	0	1	1	0.021851	0.01612	3	5	1
0.61130645	1	0	0	1	0.021851	0.01612	4	5	0
0.928529186	1	0	0	0	0.021851	0.01612	5	5	0
